Namespace(all_use=True, backbone='resnet18', batch_interval=10, batch_size=36, checkpoint='checkpoint', checkpoint_dir='exp_record/MCD_REPRODUCTION\\office_31\\checkpoint', cuda=True, ensemble_alpha=0.8, eval_only=False, grl_coefficient_upper=1.0, image_size=256, lr=0.001, max_epoch=160, mixup_beta=0.5, no_cuda=False, num_classes=31, num_k=4, one_step=False, optimizer='sgd', rampup_length=60, resume_epoch=0, save_epoch_interval=20, save_model=True, seed=1, source='W', source_loader='normal', supplementary_info='solver_fixed.py, --backbone=resnet18, use_bottleneck=True', target='D', target_loader='normal', use_abs_diff=False, weight_consistency=1.0, weight_consistency_upper=1.0, weight_discrepancy_upper=1.0)
Train Epoch:0 [batch_index:0/22]	Loss1:3.356061	Loss2:3.291408	Discrepancy:0.009159	Resample Pool Num:36
Train Epoch:141 [batch_index:20/22]	Loss1:0.006761	Loss2:0.007282	Discrepancy:0.000199	Resample Pool Num:0
Train Epoch:142 [batch_index:0/22]	Loss1:0.009042	Loss2:0.008601	Discrepancy:0.000225	Resample Pool Num:0
Train Epoch:142 [batch_index:10/22]	Loss1:0.005837	Loss2:0.006266	Discrepancy:0.000187	Resample Pool Num:0
Train Epoch:142 [batch_index:20/22]	Loss1:0.009184	Loss2:0.009170	Discrepancy:0.000327	Resample Pool Num:0
Train Epoch:143 [batch_index:0/22]	Loss1:0.005861	Loss2:0.006149	Discrepancy:0.000163	Resample Pool Num:0
Train Epoch:143 [batch_index:10/22]	Loss1:0.005934	Loss2:0.005937	Discrepancy:0.000154	Resample Pool Num:0
Train Epoch:143 [batch_index:20/22]	Loss1:0.007131	Loss2:0.006765	Discrepancy:0.000180	Resample Pool Num:0
Train Epoch:144 [batch_index:0/22]	Loss1:0.007140	Loss2:0.007460	Discrepancy:0.000346	Resample Pool Num:0
Train Epoch:144 [batch_index:10/22]	Loss1:0.008677	Loss2:0.007999	Discrepancy:0.000225	Resample Pool Num:0
Train Epoch:144 [batch_index:20/22]	Loss1:0.004346	Loss2:0.004169	Discrepancy:0.000305	Resample Pool Num:0
Train Epoch:145 [batch_index:0/22]	Loss1:0.006111	Loss2:0.006643	Discrepancy:0.000275	Resample Pool Num:0
Train Epoch:145 [batch_index:10/22]	Loss1:0.006050	Loss2:0.005465	Discrepancy:0.000155	Resample Pool Num:0
Train Epoch:145 [batch_index:20/22]	Loss1:0.010561	Loss2:0.011013	Discrepancy:0.000309	Resample Pool Num:0
Train Epoch:146 [batch_index:0/22]	Loss1:0.006104	Loss2:0.006314	Discrepancy:0.000205	Resample Pool Num:0
Train Epoch:146 [batch_index:10/22]	Loss1:0.008452	Loss2:0.008386	Discrepancy:0.000187	Resample Pool Num:0
Train Epoch:146 [batch_index:20/22]	Loss1:0.012861	Loss2:0.011672	Discrepancy:0.000290	Resample Pool Num:0
Train Epoch:147 [batch_index:0/22]	Loss1:0.005852	Loss2:0.005481	Discrepancy:0.000423	Resample Pool Num:0
Train Epoch:147 [batch_index:10/22]	Loss1:0.005578	Loss2:0.005555	Discrepancy:0.000281	Resample Pool Num:0
Train Epoch:147 [batch_index:20/22]	Loss1:0.008064	Loss2:0.007025	Discrepancy:0.000272	Resample Pool Num:0
Train Epoch:148 [batch_index:0/22]	Loss1:0.007136	Loss2:0.007137	Discrepancy:0.000196	Resample Pool Num:0
Train Epoch:148 [batch_index:10/22]	Loss1:0.005605	Loss2:0.005486	Discrepancy:0.000234	Resample Pool Num:0
Train Epoch:148 [batch_index:20/22]	Loss1:0.003944	Loss2:0.003915	Discrepancy:0.000375	Resample Pool Num:0
Train Epoch:149 [batch_index:0/22]	Loss1:0.011598	Loss2:0.011118	Discrepancy:0.000217	Resample Pool Num:0
Train Epoch:149 [batch_index:10/22]	Loss1:0.007450	Loss2:0.007878	Discrepancy:0.000211	Resample Pool Num:0
Train Epoch:149 [batch_index:20/22]	Loss1:0.004886	Loss2:0.004961	Discrepancy:0.000224	Resample Pool Num:0
Train Epoch:150 [batch_index:0/22]	Loss1:0.004399	Loss2:0.004379	Discrepancy:0.000150	Resample Pool Num:0
Train Epoch:150 [batch_index:10/22]	Loss1:0.007366	Loss2:0.007301	Discrepancy:0.000224	Resample Pool Num:0
Train Epoch:150 [batch_index:20/22]	Loss1:0.005730	Loss2:0.005622	Discrepancy:0.000366	Resample Pool Num:0
Train Epoch:151 [batch_index:0/22]	Loss1:0.007552	Loss2:0.008286	Discrepancy:0.000197	Resample Pool Num:0
Train Epoch:151 [batch_index:10/22]	Loss1:0.009599	Loss2:0.008603	Discrepancy:0.000300	Resample Pool Num:0
Train Epoch:151 [batch_index:20/22]	Loss1:0.004340	Loss2:0.004413	Discrepancy:0.000129	Resample Pool Num:0
Train Epoch:152 [batch_index:0/22]	Loss1:0.006726	Loss2:0.006591	Discrepancy:0.000241	Resample Pool Num:0
Train Epoch:152 [batch_index:10/22]	Loss1:0.006381	Loss2:0.006140	Discrepancy:0.000263	Resample Pool Num:0
Train Epoch:152 [batch_index:20/22]	Loss1:0.005288	Loss2:0.005084	Discrepancy:0.000183	Resample Pool Num:0
Train Epoch:153 [batch_index:0/22]	Loss1:0.005029	Loss2:0.005193	Discrepancy:0.000179	Resample Pool Num:0
Train Epoch:153 [batch_index:10/22]	Loss1:0.010490	Loss2:0.008963	Discrepancy:0.000183	Resample Pool Num:0
Train Epoch:153 [batch_index:20/22]	Loss1:0.007368	Loss2:0.007693	Discrepancy:0.000235	Resample Pool Num:0
Train Epoch:154 [batch_index:0/22]	Loss1:0.012820	Loss2:0.012422	Discrepancy:0.000206	Resample Pool Num:0
Train Epoch:154 [batch_index:10/22]	Loss1:0.006941	Loss2:0.007384	Discrepancy:0.000215	Resample Pool Num:0
Train Epoch:154 [batch_index:20/22]	Loss1:0.007034	Loss2:0.007332	Discrepancy:0.000322	Resample Pool Num:0
Train Epoch:155 [batch_index:0/22]	Loss1:0.009681	Loss2:0.009674	Discrepancy:0.000259	Resample Pool Num:0
Train Epoch:155 [batch_index:10/22]	Loss1:0.007355	Loss2:0.007126	Discrepancy:0.000196	Resample Pool Num:0
Train Epoch:155 [batch_index:20/22]	Loss1:0.007440	Loss2:0.007359	Discrepancy:0.000361	Resample Pool Num:0
Train Epoch:156 [batch_index:0/22]	Loss1:0.008700	Loss2:0.008075	Discrepancy:0.000268	Resample Pool Num:0
Train Epoch:156 [batch_index:10/22]	Loss1:0.007299	Loss2:0.007198	Discrepancy:0.000151	Resample Pool Num:0
Train Epoch:156 [batch_index:20/22]	Loss1:0.010810	Loss2:0.010118	Discrepancy:0.000475	Resample Pool Num:0
Train Epoch:157 [batch_index:0/22]	Loss1:0.005553	Loss2:0.005229	Discrepancy:0.000319	Resample Pool Num:0
Train Epoch:157 [batch_index:10/22]	Loss1:0.006591	Loss2:0.006681	Discrepancy:0.000196	Resample Pool Num:0
Train Epoch:157 [batch_index:20/22]	Loss1:0.006553	Loss2:0.006561	Discrepancy:0.000221	Resample Pool Num:0
Train Epoch:158 [batch_index:0/22]	Loss1:0.004656	Loss2:0.004445	Discrepancy:0.000376	Resample Pool Num:0
Train Epoch:158 [batch_index:10/22]	Loss1:0.005859	Loss2:0.006274	Discrepancy:0.000222	Resample Pool Num:0
Train Epoch:158 [batch_index:20/22]	Loss1:0.005967	Loss2:0.005689	Discrepancy:0.000221	Resample Pool Num:0
Train Epoch:159 [batch_index:0/22]	Loss1:0.006151	Loss2:0.006342	Discrepancy:0.000314	Resample Pool Num:0
Train Epoch:159 [batch_index:10/22]	Loss1:0.007173	Loss2:0.007756	Discrepancy:0.000185	Resample Pool Num:0
Train Epoch:159 [batch_index:20/22]	Loss1:0.011294	Loss2:0.009579	Discrepancy:0.000175	Resample Pool Num:0
