Namespace(all_use=True, backbone='resnet18', batch_interval=10, batch_size=36, checkpoint='checkpoint', checkpoint_dir='exp_record/MCD_REPRODUCTION\\office_31\\checkpoint', cuda=True, ensemble_alpha=0.8, eval_only=False, grl_coefficient_upper=1.0, image_size=256, lr=0.001, max_epoch=160, mixup_beta=0.5, no_cuda=False, num_classes=31, num_k=4, one_step=False, optimizer='sgd', rampup_length=60, resume_epoch=0, save_epoch_interval=20, save_model=True, seed=1, source='W', source_loader='normal', supplementary_info='solver_fixed.py, --backbone=resnet18, use_bottleneck=True', target='A', target_loader='normal', use_abs_diff=False, weight_consistency=1.0, weight_consistency_upper=1.0, weight_discrepancy_upper=1.0)
Train Epoch:0 [batch_index:0/78]	Loss1:3.283711	Loss2:3.304323	Discrepancy:0.008744	Resample Pool Num:34
Train Epoch:53 [batch_index:10/78]	Loss1:0.012133	Loss2:0.010526	Discrepancy:0.001741	Resample Pool Num:61
Train Epoch:53 [batch_index:20/78]	Loss1:0.006156	Loss2:0.006044	Discrepancy:0.001912	Resample Pool Num:64
Train Epoch:53 [batch_index:30/78]	Loss1:0.008881	Loss2:0.008392	Discrepancy:0.001631	Resample Pool Num:62
Train Epoch:53 [batch_index:40/78]	Loss1:0.005664	Loss2:0.004987	Discrepancy:0.001800	Resample Pool Num:58
Train Epoch:53 [batch_index:50/78]	Loss1:0.007394	Loss2:0.007072	Discrepancy:0.002321	Resample Pool Num:60
Train Epoch:53 [batch_index:60/78]	Loss1:0.006555	Loss2:0.006035	Discrepancy:0.002326	Resample Pool Num:62
Train Epoch:53 [batch_index:70/78]	Loss1:0.006010	Loss2:0.006172	Discrepancy:0.002567	Resample Pool Num:65
Train Epoch:54 [batch_index:0/78]	Loss1:0.006817	Loss2:0.007114	Discrepancy:0.001720	Resample Pool Num:69
Train Epoch:54 [batch_index:10/78]	Loss1:0.009613	Loss2:0.009230	Discrepancy:0.003077	Resample Pool Num:81
Train Epoch:54 [batch_index:20/78]	Loss1:0.005529	Loss2:0.005933	Discrepancy:0.002631	Resample Pool Num:81
Train Epoch:54 [batch_index:30/78]	Loss1:0.004779	Loss2:0.004965	Discrepancy:0.002613	Resample Pool Num:75
Train Epoch:54 [batch_index:40/78]	Loss1:0.006457	Loss2:0.007099	Discrepancy:0.002258	Resample Pool Num:73
Train Epoch:54 [batch_index:50/78]	Loss1:0.006056	Loss2:0.005988	Discrepancy:0.002256	Resample Pool Num:73
Train Epoch:54 [batch_index:60/78]	Loss1:0.010059	Loss2:0.007779	Discrepancy:0.001462	Resample Pool Num:73
Train Epoch:54 [batch_index:70/78]	Loss1:0.005225	Loss2:0.005137	Discrepancy:0.001300	Resample Pool Num:68
Train Epoch:55 [batch_index:0/78]	Loss1:0.011891	Loss2:0.011171	Discrepancy:0.002344	Resample Pool Num:67
Train Epoch:55 [batch_index:10/78]	Loss1:0.005520	Loss2:0.005827	Discrepancy:0.002100	Resample Pool Num:63
Train Epoch:55 [batch_index:20/78]	Loss1:0.005175	Loss2:0.005005	Discrepancy:0.001839	Resample Pool Num:64
Train Epoch:55 [batch_index:30/78]	Loss1:0.004220	Loss2:0.004644	Discrepancy:0.002338	Resample Pool Num:64
Train Epoch:55 [batch_index:40/78]	Loss1:0.008228	Loss2:0.008746	Discrepancy:0.002322	Resample Pool Num:61
Train Epoch:55 [batch_index:50/78]	Loss1:0.007062	Loss2:0.006689	Discrepancy:0.002228	Resample Pool Num:57
Train Epoch:55 [batch_index:60/78]	Loss1:0.005716	Loss2:0.005887	Discrepancy:0.002082	Resample Pool Num:60
Train Epoch:55 [batch_index:70/78]	Loss1:0.008533	Loss2:0.008454	Discrepancy:0.002426	Resample Pool Num:57
Train Epoch:56 [batch_index:0/78]	Loss1:0.008096	Loss2:0.008240	Discrepancy:0.002511	Resample Pool Num:67
Train Epoch:56 [batch_index:10/78]	Loss1:0.005658	Loss2:0.005362	Discrepancy:0.002680	Resample Pool Num:63
Train Epoch:56 [batch_index:20/78]	Loss1:0.008229	Loss2:0.007669	Discrepancy:0.002440	Resample Pool Num:62
Train Epoch:56 [batch_index:30/78]	Loss1:0.006804	Loss2:0.006911	Discrepancy:0.001817	Resample Pool Num:61
Train Epoch:56 [batch_index:40/78]	Loss1:0.008776	Loss2:0.009509	Discrepancy:0.002295	Resample Pool Num:56
Train Epoch:56 [batch_index:50/78]	Loss1:0.009636	Loss2:0.009717	Discrepancy:0.002674	Resample Pool Num:58
Train Epoch:56 [batch_index:60/78]	Loss1:0.004683	Loss2:0.005255	Discrepancy:0.001932	Resample Pool Num:59
Train Epoch:56 [batch_index:70/78]	Loss1:0.008101	Loss2:0.007870	Discrepancy:0.001713	Resample Pool Num:63
Train Epoch:57 [batch_index:0/78]	Loss1:0.004296	Loss2:0.004386	Discrepancy:0.002092	Resample Pool Num:64
Train Epoch:57 [batch_index:10/78]	Loss1:0.004917	Loss2:0.005244	Discrepancy:0.001163	Resample Pool Num:58
Train Epoch:57 [batch_index:20/78]	Loss1:0.007797	Loss2:0.008724	Discrepancy:0.002688	Resample Pool Num:54
Train Epoch:57 [batch_index:30/78]	Loss1:0.007610	Loss2:0.007337	Discrepancy:0.001639	Resample Pool Num:53
Train Epoch:57 [batch_index:40/78]	Loss1:0.006440	Loss2:0.006836	Discrepancy:0.002455	Resample Pool Num:55
Train Epoch:57 [batch_index:50/78]	Loss1:0.007353	Loss2:0.007551	Discrepancy:0.002395	Resample Pool Num:62
Train Epoch:57 [batch_index:60/78]	Loss1:0.008293	Loss2:0.008896	Discrepancy:0.002059	Resample Pool Num:64
Train Epoch:57 [batch_index:70/78]	Loss1:0.005408	Loss2:0.005026	Discrepancy:0.002199	Resample Pool Num:67
Train Epoch:58 [batch_index:0/78]	Loss1:0.005003	Loss2:0.005347	Discrepancy:0.003389	Resample Pool Num:67
Train Epoch:58 [batch_index:10/78]	Loss1:0.007029	Loss2:0.007355	Discrepancy:0.002014	Resample Pool Num:67
Train Epoch:58 [batch_index:20/78]	Loss1:0.009374	Loss2:0.008647	Discrepancy:0.002087	Resample Pool Num:61
Train Epoch:58 [batch_index:30/78]	Loss1:0.006550	Loss2:0.006175	Discrepancy:0.001910	Resample Pool Num:57
Train Epoch:58 [batch_index:40/78]	Loss1:0.007053	Loss2:0.008069	Discrepancy:0.001905	Resample Pool Num:54
Train Epoch:58 [batch_index:50/78]	Loss1:0.010517	Loss2:0.009490	Discrepancy:0.001946	Resample Pool Num:52
Train Epoch:58 [batch_index:60/78]	Loss1:0.009260	Loss2:0.008667	Discrepancy:0.001785	Resample Pool Num:53
Train Epoch:58 [batch_index:70/78]	Loss1:0.007817	Loss2:0.007001	Discrepancy:0.001680	Resample Pool Num:57
Train Epoch:59 [batch_index:0/78]	Loss1:0.006276	Loss2:0.006603	Discrepancy:0.001977	Resample Pool Num:55
Train Epoch:59 [batch_index:10/78]	Loss1:0.009689	Loss2:0.008653	Discrepancy:0.001582	Resample Pool Num:49
Train Epoch:59 [batch_index:20/78]	Loss1:0.007956	Loss2:0.008331	Discrepancy:0.002413	Resample Pool Num:51
Train Epoch:59 [batch_index:30/78]	Loss1:0.011246	Loss2:0.010883	Discrepancy:0.001907	Resample Pool Num:48
Train Epoch:59 [batch_index:40/78]	Loss1:0.008037	Loss2:0.007907	Discrepancy:0.002911	Resample Pool Num:47
Train Epoch:59 [batch_index:50/78]	Loss1:0.007701	Loss2:0.008083	Discrepancy:0.002480	Resample Pool Num:58
Train Epoch:59 [batch_index:60/78]	Loss1:0.009130	Loss2:0.008890	Discrepancy:0.001963	Resample Pool Num:59
Train Epoch:59 [batch_index:70/78]	Loss1:0.005017	Loss2:0.005270	Discrepancy:0.002082	Resample Pool Num:55
Train Epoch:60 [batch_index:0/78]	Loss1:0.011856	Loss2:0.013845	Discrepancy:0.002104	Resample Pool Num:53
Train Epoch:60 [batch_index:10/78]	Loss1:0.007266	Loss2:0.006626	Discrepancy:0.001918	Resample Pool Num:55
Train Epoch:60 [batch_index:20/78]	Loss1:0.004467	Loss2:0.004469	Discrepancy:0.001728	Resample Pool Num:53
Train Epoch:60 [batch_index:30/78]	Loss1:0.005942	Loss2:0.006024	Discrepancy:0.001695	Resample Pool Num:51
Train Epoch:60 [batch_index:40/78]	Loss1:0.006573	Loss2:0.006161	Discrepancy:0.002302	Resample Pool Num:55
Train Epoch:60 [batch_index:50/78]	Loss1:0.009215	Loss2:0.008997	Discrepancy:0.002090	Resample Pool Num:59
Train Epoch:60 [batch_index:60/78]	Loss1:0.010678	Loss2:0.010911	Discrepancy:0.001983	Resample Pool Num:55
Train Epoch:60 [batch_index:70/78]	Loss1:0.004996	Loss2:0.004997	Discrepancy:0.001826	Resample Pool Num:54
Train Epoch:61 [batch_index:0/78]	Loss1:0.010515	Loss2:0.010434	Discrepancy:0.001724	Resample Pool Num:57
Train Epoch:61 [batch_index:10/78]	Loss1:0.009063	Loss2:0.009457	Discrepancy:0.001917	Resample Pool Num:60
Train Epoch:61 [batch_index:20/78]	Loss1:0.007500	Loss2:0.007862	Discrepancy:0.002036	Resample Pool Num:58
Train Epoch:61 [batch_index:30/78]	Loss1:0.004908	Loss2:0.005367	Discrepancy:0.002363	Resample Pool Num:64
Train Epoch:61 [batch_index:40/78]	Loss1:0.007400	Loss2:0.007632	Discrepancy:0.001943	Resample Pool Num:67
Train Epoch:61 [batch_index:50/78]	Loss1:0.005619	Loss2:0.005889	Discrepancy:0.001673	Resample Pool Num:73
Train Epoch:61 [batch_index:60/78]	Loss1:0.006631	Loss2:0.007668	Discrepancy:0.002035	Resample Pool Num:71
Train Epoch:61 [batch_index:70/78]	Loss1:0.006392	Loss2:0.006581	Discrepancy:0.002929	Resample Pool Num:72
Train Epoch:62 [batch_index:0/78]	Loss1:0.005806	Loss2:0.006749	Discrepancy:0.001953	Resample Pool Num:70
Train Epoch:62 [batch_index:10/78]	Loss1:0.007618	Loss2:0.007290	Discrepancy:0.001792	Resample Pool Num:70
Train Epoch:62 [batch_index:20/78]	Loss1:0.008113	Loss2:0.008918	Discrepancy:0.002584	Resample Pool Num:72
Train Epoch:62 [batch_index:30/78]	Loss1:0.006195	Loss2:0.007407	Discrepancy:0.001973	Resample Pool Num:73
Train Epoch:62 [batch_index:40/78]	Loss1:0.008147	Loss2:0.007971	Discrepancy:0.001996	Resample Pool Num:75
Train Epoch:62 [batch_index:50/78]	Loss1:0.006947	Loss2:0.007460	Discrepancy:0.002034	Resample Pool Num:72
Train Epoch:62 [batch_index:60/78]	Loss1:0.007470	Loss2:0.008420	Discrepancy:0.001893	Resample Pool Num:71
Train Epoch:62 [batch_index:70/78]	Loss1:0.009344	Loss2:0.009413	Discrepancy:0.002125	Resample Pool Num:69
Train Epoch:63 [batch_index:0/78]	Loss1:0.004339	Loss2:0.003791	Discrepancy:0.002147	Resample Pool Num:63
Train Epoch:63 [batch_index:10/78]	Loss1:0.005780	Loss2:0.005801	Discrepancy:0.001892	Resample Pool Num:63
Train Epoch:63 [batch_index:20/78]	Loss1:0.007194	Loss2:0.007301	Discrepancy:0.002177	Resample Pool Num:65
Train Epoch:63 [batch_index:30/78]	Loss1:0.008385	Loss2:0.008593	Discrepancy:0.001676	Resample Pool Num:57
Train Epoch:63 [batch_index:40/78]	Loss1:0.004956	Loss2:0.004923	Discrepancy:0.001800	Resample Pool Num:57
Train Epoch:63 [batch_index:50/78]	Loss1:0.008245	Loss2:0.008837	Discrepancy:0.002312	Resample Pool Num:59
Train Epoch:63 [batch_index:60/78]	Loss1:0.006201	Loss2:0.006140	Discrepancy:0.001851	Resample Pool Num:58
Train Epoch:63 [batch_index:70/78]	Loss1:0.005593	Loss2:0.005459	Discrepancy:0.002200	Resample Pool Num:60
Train Epoch:64 [batch_index:0/78]	Loss1:0.008720	Loss2:0.007657	Discrepancy:0.002239	Resample Pool Num:59
Train Epoch:64 [batch_index:10/78]	Loss1:0.007784	Loss2:0.008854	Discrepancy:0.002230	Resample Pool Num:52
Train Epoch:64 [batch_index:20/78]	Loss1:0.007743	Loss2:0.008070	Discrepancy:0.001340	Resample Pool Num:53
Train Epoch:64 [batch_index:30/78]	Loss1:0.008600	Loss2:0.008484	Discrepancy:0.001630	Resample Pool Num:59
Train Epoch:64 [batch_index:40/78]	Loss1:0.007862	Loss2:0.007162	Discrepancy:0.002242	Resample Pool Num:59
Train Epoch:64 [batch_index:50/78]	Loss1:0.011280	Loss2:0.011579	Discrepancy:0.001936	Resample Pool Num:59
Train Epoch:64 [batch_index:60/78]	Loss1:0.005781	Loss2:0.005927	Discrepancy:0.002160	Resample Pool Num:58
Train Epoch:64 [batch_index:70/78]	Loss1:0.005966	Loss2:0.006612	Discrepancy:0.002376	Resample Pool Num:60
Train Epoch:65 [batch_index:0/78]	Loss1:0.005585	Loss2:0.005087	Discrepancy:0.001426	Resample Pool Num:56
Train Epoch:65 [batch_index:10/78]	Loss1:0.006343	Loss2:0.005962	Discrepancy:0.002663	Resample Pool Num:62
Train Epoch:65 [batch_index:20/78]	Loss1:0.006645	Loss2:0.006731	Discrepancy:0.002136	Resample Pool Num:63
Train Epoch:65 [batch_index:30/78]	Loss1:0.005808	Loss2:0.006027	Discrepancy:0.002146	Resample Pool Num:63
Train Epoch:65 [batch_index:40/78]	Loss1:0.006945	Loss2:0.006318	Discrepancy:0.002138	Resample Pool Num:56
Train Epoch:65 [batch_index:50/78]	Loss1:0.010187	Loss2:0.009211	Discrepancy:0.001905	Resample Pool Num:60
Train Epoch:65 [batch_index:60/78]	Loss1:0.010511	Loss2:0.010525	Discrepancy:0.001810	Resample Pool Num:59
Train Epoch:65 [batch_index:70/78]	Loss1:0.005355	Loss2:0.005223	Discrepancy:0.002425	Resample Pool Num:61
Train Epoch:66 [batch_index:0/78]	Loss1:0.006025	Loss2:0.006289	Discrepancy:0.001885	Resample Pool Num:59
Train Epoch:66 [batch_index:10/78]	Loss1:0.009996	Loss2:0.007954	Discrepancy:0.001865	Resample Pool Num:62
Train Epoch:66 [batch_index:20/78]	Loss1:0.004879	Loss2:0.004838	Discrepancy:0.002183	Resample Pool Num:60
Train Epoch:66 [batch_index:30/78]	Loss1:0.012724	Loss2:0.012414	Discrepancy:0.002204	Resample Pool Num:57
Train Epoch:66 [batch_index:40/78]	Loss1:0.008601	Loss2:0.008262	Discrepancy:0.002267	Resample Pool Num:57
Train Epoch:66 [batch_index:50/78]	Loss1:0.007502	Loss2:0.007241	Discrepancy:0.001755	Resample Pool Num:60
Train Epoch:66 [batch_index:60/78]	Loss1:0.006009	Loss2:0.006149	Discrepancy:0.002126	Resample Pool Num:59
Train Epoch:66 [batch_index:70/78]	Loss1:0.005857	Loss2:0.006074	Discrepancy:0.001844	Resample Pool Num:56
Train Epoch:67 [batch_index:0/78]	Loss1:0.004599	Loss2:0.004512	Discrepancy:0.001285	Resample Pool Num:56
Train Epoch:67 [batch_index:10/78]	Loss1:0.006295	Loss2:0.005843	Discrepancy:0.002731	Resample Pool Num:57
Train Epoch:67 [batch_index:20/78]	Loss1:0.007332	Loss2:0.008343	Discrepancy:0.002113	Resample Pool Num:56
Train Epoch:67 [batch_index:30/78]	Loss1:0.007865	Loss2:0.007335	Discrepancy:0.001256	Resample Pool Num:55
Train Epoch:67 [batch_index:40/78]	Loss1:0.008445	Loss2:0.008018	Discrepancy:0.002460	Resample Pool Num:54
Train Epoch:67 [batch_index:50/78]	Loss1:0.004856	Loss2:0.004761	Discrepancy:0.001269	Resample Pool Num:53
Train Epoch:67 [batch_index:60/78]	Loss1:0.004519	Loss2:0.004381	Discrepancy:0.002154	Resample Pool Num:56
Train Epoch:67 [batch_index:70/78]	Loss1:0.007539	Loss2:0.007938	Discrepancy:0.001562	Resample Pool Num:55
Train Epoch:68 [batch_index:0/78]	Loss1:0.010119	Loss2:0.008166	Discrepancy:0.001440	Resample Pool Num:52
Train Epoch:68 [batch_index:10/78]	Loss1:0.005445	Loss2:0.005263	Discrepancy:0.002441	Resample Pool Num:50
Train Epoch:68 [batch_index:20/78]	Loss1:0.006951	Loss2:0.007734	Discrepancy:0.001348	Resample Pool Num:54
Train Epoch:68 [batch_index:30/78]	Loss1:0.006802	Loss2:0.006811	Discrepancy:0.002451	Resample Pool Num:58
Train Epoch:68 [batch_index:40/78]	Loss1:0.010232	Loss2:0.009982	Discrepancy:0.002095	Resample Pool Num:57
Train Epoch:68 [batch_index:50/78]	Loss1:0.006982	Loss2:0.006463	Discrepancy:0.001490	Resample Pool Num:57
Train Epoch:68 [batch_index:60/78]	Loss1:0.011451	Loss2:0.012646	Discrepancy:0.002030	Resample Pool Num:56
Train Epoch:68 [batch_index:70/78]	Loss1:0.011927	Loss2:0.011544	Discrepancy:0.002512	Resample Pool Num:56
Train Epoch:69 [batch_index:0/78]	Loss1:0.010046	Loss2:0.009378	Discrepancy:0.002022	Resample Pool Num:56
Train Epoch:69 [batch_index:10/78]	Loss1:0.005091	Loss2:0.005066	Discrepancy:0.001788	Resample Pool Num:56
Train Epoch:69 [batch_index:20/78]	Loss1:0.007114	Loss2:0.007321	Discrepancy:0.002071	Resample Pool Num:56
Train Epoch:69 [batch_index:30/78]	Loss1:0.006389	Loss2:0.007292	Discrepancy:0.002038	Resample Pool Num:48
Train Epoch:69 [batch_index:40/78]	Loss1:0.007655	Loss2:0.007396	Discrepancy:0.001948	Resample Pool Num:54
Train Epoch:69 [batch_index:50/78]	Loss1:0.004866	Loss2:0.005191	Discrepancy:0.002012	Resample Pool Num:57
Train Epoch:69 [batch_index:60/78]	Loss1:0.007878	Loss2:0.007336	Discrepancy:0.001545	Resample Pool Num:56
Train Epoch:69 [batch_index:70/78]	Loss1:0.005306	Loss2:0.005390	Discrepancy:0.002020	Resample Pool Num:57
Train Epoch:70 [batch_index:0/78]	Loss1:0.006776	Loss2:0.007039	Discrepancy:0.001965	Resample Pool Num:55
Train Epoch:70 [batch_index:10/78]	Loss1:0.006303	Loss2:0.006327	Discrepancy:0.002528	Resample Pool Num:59
Train Epoch:70 [batch_index:20/78]	Loss1:0.005140	Loss2:0.005402	Discrepancy:0.001930	Resample Pool Num:61
Train Epoch:70 [batch_index:30/78]	Loss1:0.006838	Loss2:0.007041	Discrepancy:0.000991	Resample Pool Num:63
Train Epoch:70 [batch_index:40/78]	Loss1:0.008144	Loss2:0.007279	Discrepancy:0.002139	Resample Pool Num:57
Train Epoch:70 [batch_index:50/78]	Loss1:0.005518	Loss2:0.006177	Discrepancy:0.001894	Resample Pool Num:56
Train Epoch:70 [batch_index:60/78]	Loss1:0.010882	Loss2:0.010341	Discrepancy:0.002082	Resample Pool Num:56
Train Epoch:70 [batch_index:70/78]	Loss1:0.014864	Loss2:0.012458	Discrepancy:0.002123	Resample Pool Num:54
Train Epoch:71 [batch_index:0/78]	Loss1:0.009468	Loss2:0.009342	Discrepancy:0.002066	Resample Pool Num:52
Train Epoch:71 [batch_index:10/78]	Loss1:0.009190	Loss2:0.010012	Discrepancy:0.002125	Resample Pool Num:49
Train Epoch:71 [batch_index:20/78]	Loss1:0.006563	Loss2:0.006488	Discrepancy:0.001566	Resample Pool Num:45
Train Epoch:71 [batch_index:30/78]	Loss1:0.004870	Loss2:0.005135	Discrepancy:0.001552	Resample Pool Num:48
Train Epoch:71 [batch_index:40/78]	Loss1:0.007981	Loss2:0.008330	Discrepancy:0.001748	Resample Pool Num:48
Train Epoch:71 [batch_index:50/78]	Loss1:0.008217	Loss2:0.008232	Discrepancy:0.001188	Resample Pool Num:49
Train Epoch:71 [batch_index:60/78]	Loss1:0.007423	Loss2:0.007561	Discrepancy:0.001560	Resample Pool Num:47
Train Epoch:71 [batch_index:70/78]	Loss1:0.008546	Loss2:0.007947	Discrepancy:0.001353	Resample Pool Num:47
Train Epoch:72 [batch_index:0/78]	Loss1:0.004528	Loss2:0.004861	Discrepancy:0.002472	Resample Pool Num:52
Train Epoch:72 [batch_index:10/78]	Loss1:0.006384	Loss2:0.007024	Discrepancy:0.001315	Resample Pool Num:48
Train Epoch:72 [batch_index:20/78]	Loss1:0.006760	Loss2:0.007143	Discrepancy:0.002182	Resample Pool Num:49
Train Epoch:72 [batch_index:30/78]	Loss1:0.007333	Loss2:0.007349	Discrepancy:0.001749	Resample Pool Num:54
Train Epoch:72 [batch_index:40/78]	Loss1:0.007389	Loss2:0.007057	Discrepancy:0.001962	Resample Pool Num:58
Train Epoch:72 [batch_index:50/78]	Loss1:0.013099	Loss2:0.014062	Discrepancy:0.002107	Resample Pool Num:62
Train Epoch:72 [batch_index:60/78]	Loss1:0.007086	Loss2:0.007610	Discrepancy:0.001991	Resample Pool Num:57
Train Epoch:72 [batch_index:70/78]	Loss1:0.018185	Loss2:0.016448	Discrepancy:0.002657	Resample Pool Num:52
Train Epoch:73 [batch_index:0/78]	Loss1:0.010874	Loss2:0.009952	Discrepancy:0.003480	Resample Pool Num:54
Train Epoch:73 [batch_index:10/78]	Loss1:0.007764	Loss2:0.007854	Discrepancy:0.001342	Resample Pool Num:57
Train Epoch:73 [batch_index:20/78]	Loss1:0.007045	Loss2:0.007028	Discrepancy:0.002085	Resample Pool Num:54
Train Epoch:73 [batch_index:30/78]	Loss1:0.005565	Loss2:0.004959	Discrepancy:0.001799	Resample Pool Num:58
Train Epoch:73 [batch_index:40/78]	Loss1:0.007472	Loss2:0.006939	Discrepancy:0.001649	Resample Pool Num:57
Train Epoch:73 [batch_index:50/78]	Loss1:0.009228	Loss2:0.009311	Discrepancy:0.002472	Resample Pool Num:57
Train Epoch:73 [batch_index:60/78]	Loss1:0.005784	Loss2:0.005967	Discrepancy:0.001797	Resample Pool Num:58
Train Epoch:73 [batch_index:70/78]	Loss1:0.006508	Loss2:0.006403	Discrepancy:0.002092	Resample Pool Num:64
Train Epoch:74 [batch_index:0/78]	Loss1:0.006788	Loss2:0.006208	Discrepancy:0.001826	Resample Pool Num:64
Train Epoch:74 [batch_index:10/78]	Loss1:0.006944	Loss2:0.006769	Discrepancy:0.002087	Resample Pool Num:66
Train Epoch:74 [batch_index:20/78]	Loss1:0.007575	Loss2:0.007827	Discrepancy:0.002245	Resample Pool Num:63
Train Epoch:74 [batch_index:30/78]	Loss1:0.006558	Loss2:0.006637	Discrepancy:0.002102	Resample Pool Num:58
Train Epoch:74 [batch_index:40/78]	Loss1:0.010797	Loss2:0.011776	Discrepancy:0.002023	Resample Pool Num:56
Train Epoch:74 [batch_index:50/78]	Loss1:0.016651	Loss2:0.017421	Discrepancy:0.002467	Resample Pool Num:58
Train Epoch:74 [batch_index:60/78]	Loss1:0.005708	Loss2:0.005494	Discrepancy:0.001646	Resample Pool Num:59
Train Epoch:74 [batch_index:70/78]	Loss1:0.007038	Loss2:0.006851	Discrepancy:0.001953	Resample Pool Num:65
Train Epoch:75 [batch_index:0/78]	Loss1:0.006212	Loss2:0.005748	Discrepancy:0.001798	Resample Pool Num:61
Train Epoch:75 [batch_index:10/78]	Loss1:0.012294	Loss2:0.011835	Discrepancy:0.001630	Resample Pool Num:56
Train Epoch:75 [batch_index:20/78]	Loss1:0.008408	Loss2:0.008976	Discrepancy:0.001863	Resample Pool Num:51
Train Epoch:75 [batch_index:30/78]	Loss1:0.008676	Loss2:0.008410	Discrepancy:0.001772	Resample Pool Num:43
Train Epoch:75 [batch_index:40/78]	Loss1:0.006774	Loss2:0.006598	Discrepancy:0.001922	Resample Pool Num:35
Train Epoch:75 [batch_index:50/78]	Loss1:0.012962	Loss2:0.011894	Discrepancy:0.001386	Resample Pool Num:34
Train Epoch:75 [batch_index:60/78]	Loss1:0.007434	Loss2:0.007576	Discrepancy:0.002007	Resample Pool Num:34
Train Epoch:75 [batch_index:70/78]	Loss1:0.006998	Loss2:0.005802	Discrepancy:0.001549	Resample Pool Num:39
Train Epoch:76 [batch_index:0/78]	Loss1:0.006118	Loss2:0.006187	Discrepancy:0.001160	Resample Pool Num:39
Train Epoch:76 [batch_index:10/78]	Loss1:0.008353	Loss2:0.007670	Discrepancy:0.002176	Resample Pool Num:36
Train Epoch:76 [batch_index:20/78]	Loss1:0.008606	Loss2:0.008359	Discrepancy:0.001524	Resample Pool Num:40
Train Epoch:76 [batch_index:30/78]	Loss1:0.012545	Loss2:0.012320	Discrepancy:0.001625	Resample Pool Num:40
Train Epoch:76 [batch_index:40/78]	Loss1:0.004822	Loss2:0.005154	Discrepancy:0.001582	Resample Pool Num:41
Train Epoch:76 [batch_index:50/78]	Loss1:0.007586	Loss2:0.007268	Discrepancy:0.002191	Resample Pool Num:45
Train Epoch:76 [batch_index:60/78]	Loss1:0.010095	Loss2:0.009766	Discrepancy:0.001954	Resample Pool Num:46
Train Epoch:76 [batch_index:70/78]	Loss1:0.009258	Loss2:0.008842	Discrepancy:0.002172	Resample Pool Num:51
Train Epoch:77 [batch_index:0/78]	Loss1:0.007208	Loss2:0.007862	Discrepancy:0.001946	Resample Pool Num:54
Train Epoch:77 [batch_index:10/78]	Loss1:0.004985	Loss2:0.005084	Discrepancy:0.001713	Resample Pool Num:54
Train Epoch:77 [batch_index:20/78]	Loss1:0.008307	Loss2:0.007575	Discrepancy:0.001894	Resample Pool Num:53
Train Epoch:77 [batch_index:30/78]	Loss1:0.006723	Loss2:0.006847	Discrepancy:0.001466	Resample Pool Num:53
Train Epoch:77 [batch_index:40/78]	Loss1:0.005382	Loss2:0.005245	Discrepancy:0.001698	Resample Pool Num:49
Train Epoch:77 [batch_index:50/78]	Loss1:0.006197	Loss2:0.006130	Discrepancy:0.001140	Resample Pool Num:51
Train Epoch:77 [batch_index:60/78]	Loss1:0.009475	Loss2:0.008910	Discrepancy:0.001773	Resample Pool Num:48
Train Epoch:77 [batch_index:70/78]	Loss1:0.007062	Loss2:0.007068	Discrepancy:0.001322	Resample Pool Num:39
Train Epoch:78 [batch_index:0/78]	Loss1:0.007713	Loss2:0.009075	Discrepancy:0.001664	Resample Pool Num:41
Train Epoch:78 [batch_index:10/78]	Loss1:0.008649	Loss2:0.008967	Discrepancy:0.002341	Resample Pool Num:43
Train Epoch:78 [batch_index:20/78]	Loss1:0.009380	Loss2:0.009757	Discrepancy:0.001202	Resample Pool Num:41
Train Epoch:78 [batch_index:30/78]	Loss1:0.007579	Loss2:0.007451	Discrepancy:0.001345	Resample Pool Num:46
Train Epoch:78 [batch_index:40/78]	Loss1:0.012005	Loss2:0.010800	Discrepancy:0.002373	Resample Pool Num:48
Train Epoch:78 [batch_index:50/78]	Loss1:0.004746	Loss2:0.004675	Discrepancy:0.002041	Resample Pool Num:48
Train Epoch:78 [batch_index:60/78]	Loss1:0.009886	Loss2:0.011372	Discrepancy:0.002214	Resample Pool Num:46
Train Epoch:78 [batch_index:70/78]	Loss1:0.007400	Loss2:0.007952	Discrepancy:0.002661	Resample Pool Num:50
Train Epoch:79 [batch_index:0/78]	Loss1:0.005661	Loss2:0.006251	Discrepancy:0.002521	Resample Pool Num:51
Train Epoch:79 [batch_index:10/78]	Loss1:0.010978	Loss2:0.010241	Discrepancy:0.002207	Resample Pool Num:51
Train Epoch:79 [batch_index:20/78]	Loss1:0.010277	Loss2:0.011728	Discrepancy:0.001372	Resample Pool Num:53
Train Epoch:79 [batch_index:30/78]	Loss1:0.007624	Loss2:0.007520	Discrepancy:0.001424	Resample Pool Num:49
Train Epoch:79 [batch_index:40/78]	Loss1:0.006997	Loss2:0.006663	Discrepancy:0.001876	Resample Pool Num:54
Train Epoch:79 [batch_index:50/78]	Loss1:0.007722	Loss2:0.008222	Discrepancy:0.001725	Resample Pool Num:54
Train Epoch:79 [batch_index:60/78]	Loss1:0.004248	Loss2:0.004300	Discrepancy:0.001249	Resample Pool Num:53
Train Epoch:79 [batch_index:70/78]	Loss1:0.008647	Loss2:0.008980	Discrepancy:0.001622	Resample Pool Num:48
