Namespace(all_use=True, backbone='resnet18', batch_interval=10, batch_size=36, checkpoint='checkpoint', checkpoint_dir='exp_record/MCD_REPRODUCTION\\office_31\\checkpoint', cuda=True, ensemble_alpha=0.8, eval_only=False, grl_coefficient_upper=1.0, image_size=256, lr=0.001, max_epoch=160, mixup_beta=0.5, no_cuda=False, num_classes=31, num_k=4, one_step=False, optimizer='sgd', rampup_length=60, resume_epoch=0, save_epoch_interval=20, save_model=True, seed=1, source='D', source_loader='normal', supplementary_info='solver_fixed.py, --backbone=resnet18, use_bottleneck=True', target='A', target_loader='normal', use_abs_diff=False, weight_consistency=1.0, weight_consistency_upper=1.0, weight_discrepancy_upper=1.0)
Train Epoch:0 [batch_index:0/78]	Loss1:3.354255	Loss2:3.384393	Discrepancy:0.008528	Resample Pool Num:35
Train Epoch:53 [batch_index:10/78]	Loss1:0.004677	Loss2:0.005150	Discrepancy:0.001976	Resample Pool Num:82
Train Epoch:53 [batch_index:20/78]	Loss1:0.005160	Loss2:0.005266	Discrepancy:0.002553	Resample Pool Num:81
Train Epoch:53 [batch_index:30/78]	Loss1:0.008511	Loss2:0.008749	Discrepancy:0.002724	Resample Pool Num:79
Train Epoch:53 [batch_index:40/78]	Loss1:0.005322	Loss2:0.005483	Discrepancy:0.002385	Resample Pool Num:81
Train Epoch:53 [batch_index:50/78]	Loss1:0.009525	Loss2:0.009351	Discrepancy:0.001692	Resample Pool Num:76
Train Epoch:53 [batch_index:60/78]	Loss1:0.005583	Loss2:0.006090	Discrepancy:0.002595	Resample Pool Num:80
Train Epoch:53 [batch_index:70/78]	Loss1:0.010088	Loss2:0.012377	Discrepancy:0.003052	Resample Pool Num:77
Train Epoch:54 [batch_index:0/78]	Loss1:0.006898	Loss2:0.007045	Discrepancy:0.002658	Resample Pool Num:77
Train Epoch:54 [batch_index:10/78]	Loss1:0.008156	Loss2:0.008302	Discrepancy:0.002539	Resample Pool Num:83
Train Epoch:54 [batch_index:20/78]	Loss1:0.008156	Loss2:0.007015	Discrepancy:0.002928	Resample Pool Num:85
Train Epoch:54 [batch_index:30/78]	Loss1:0.004714	Loss2:0.004740	Discrepancy:0.002953	Resample Pool Num:92
Train Epoch:54 [batch_index:40/78]	Loss1:0.005440	Loss2:0.005914	Discrepancy:0.001887	Resample Pool Num:90
Train Epoch:54 [batch_index:50/78]	Loss1:0.008197	Loss2:0.008296	Discrepancy:0.002070	Resample Pool Num:86
Train Epoch:54 [batch_index:60/78]	Loss1:0.006316	Loss2:0.006377	Discrepancy:0.002353	Resample Pool Num:80
Train Epoch:54 [batch_index:70/78]	Loss1:0.008194	Loss2:0.007691	Discrepancy:0.001803	Resample Pool Num:75
Train Epoch:55 [batch_index:0/78]	Loss1:0.004440	Loss2:0.004256	Discrepancy:0.001691	Resample Pool Num:72
Train Epoch:55 [batch_index:10/78]	Loss1:0.006168	Loss2:0.006049	Discrepancy:0.002145	Resample Pool Num:66
Train Epoch:55 [batch_index:20/78]	Loss1:0.009827	Loss2:0.011008	Discrepancy:0.001493	Resample Pool Num:67
Train Epoch:55 [batch_index:30/78]	Loss1:0.006946	Loss2:0.006306	Discrepancy:0.002506	Resample Pool Num:65
Train Epoch:55 [batch_index:40/78]	Loss1:0.005941	Loss2:0.005646	Discrepancy:0.002369	Resample Pool Num:66
Train Epoch:55 [batch_index:50/78]	Loss1:0.006493	Loss2:0.006640	Discrepancy:0.001787	Resample Pool Num:68
Train Epoch:55 [batch_index:60/78]	Loss1:0.005220	Loss2:0.005697	Discrepancy:0.002981	Resample Pool Num:70
Train Epoch:55 [batch_index:70/78]	Loss1:0.009167	Loss2:0.009713	Discrepancy:0.002120	Resample Pool Num:73
Train Epoch:56 [batch_index:0/78]	Loss1:0.005976	Loss2:0.006384	Discrepancy:0.001609	Resample Pool Num:74
Train Epoch:56 [batch_index:10/78]	Loss1:0.007201	Loss2:0.008030	Discrepancy:0.002328	Resample Pool Num:63
Train Epoch:56 [batch_index:20/78]	Loss1:0.007327	Loss2:0.007373	Discrepancy:0.002251	Resample Pool Num:63
Train Epoch:56 [batch_index:30/78]	Loss1:0.009731	Loss2:0.009235	Discrepancy:0.002546	Resample Pool Num:59
Train Epoch:56 [batch_index:40/78]	Loss1:0.006722	Loss2:0.006293	Discrepancy:0.002209	Resample Pool Num:54
Train Epoch:56 [batch_index:50/78]	Loss1:0.006338	Loss2:0.006708	Discrepancy:0.001405	Resample Pool Num:62
Train Epoch:56 [batch_index:60/78]	Loss1:0.006824	Loss2:0.005488	Discrepancy:0.002208	Resample Pool Num:63
Train Epoch:56 [batch_index:70/78]	Loss1:0.005242	Loss2:0.005148	Discrepancy:0.001959	Resample Pool Num:58
Train Epoch:57 [batch_index:0/78]	Loss1:0.011382	Loss2:0.010125	Discrepancy:0.002266	Resample Pool Num:55
Train Epoch:57 [batch_index:10/78]	Loss1:0.004907	Loss2:0.004890	Discrepancy:0.002244	Resample Pool Num:57
Train Epoch:57 [batch_index:20/78]	Loss1:0.003837	Loss2:0.004089	Discrepancy:0.001702	Resample Pool Num:57
Train Epoch:57 [batch_index:30/78]	Loss1:0.005211	Loss2:0.005244	Discrepancy:0.001440	Resample Pool Num:58
Train Epoch:57 [batch_index:40/78]	Loss1:0.007059	Loss2:0.007108	Discrepancy:0.002954	Resample Pool Num:54
Train Epoch:57 [batch_index:50/78]	Loss1:0.008293	Loss2:0.008448	Discrepancy:0.001627	Resample Pool Num:60
Train Epoch:57 [batch_index:60/78]	Loss1:0.009441	Loss2:0.008587	Discrepancy:0.001858	Resample Pool Num:58
Train Epoch:57 [batch_index:70/78]	Loss1:0.004779	Loss2:0.004461	Discrepancy:0.002126	Resample Pool Num:58
Train Epoch:58 [batch_index:0/78]	Loss1:0.007787	Loss2:0.007477	Discrepancy:0.002428	Resample Pool Num:59
Train Epoch:58 [batch_index:10/78]	Loss1:0.011508	Loss2:0.011425	Discrepancy:0.001502	Resample Pool Num:61
Train Epoch:58 [batch_index:20/78]	Loss1:0.005553	Loss2:0.005477	Discrepancy:0.001479	Resample Pool Num:57
Train Epoch:58 [batch_index:30/78]	Loss1:0.006870	Loss2:0.007164	Discrepancy:0.001998	Resample Pool Num:65
Train Epoch:58 [batch_index:40/78]	Loss1:0.005634	Loss2:0.005823	Discrepancy:0.001831	Resample Pool Num:65
Train Epoch:58 [batch_index:50/78]	Loss1:0.006063	Loss2:0.006000	Discrepancy:0.002921	Resample Pool Num:61
Train Epoch:58 [batch_index:60/78]	Loss1:0.010503	Loss2:0.009620	Discrepancy:0.002820	Resample Pool Num:64
Train Epoch:58 [batch_index:70/78]	Loss1:0.007012	Loss2:0.006671	Discrepancy:0.001921	Resample Pool Num:58
Train Epoch:59 [batch_index:0/78]	Loss1:0.005896	Loss2:0.005786	Discrepancy:0.002046	Resample Pool Num:61
Train Epoch:59 [batch_index:10/78]	Loss1:0.006206	Loss2:0.007234	Discrepancy:0.001879	Resample Pool Num:66
Train Epoch:59 [batch_index:20/78]	Loss1:0.006600	Loss2:0.007068	Discrepancy:0.001484	Resample Pool Num:64
Train Epoch:59 [batch_index:30/78]	Loss1:0.017196	Loss2:0.020547	Discrepancy:0.001801	Resample Pool Num:63
Train Epoch:59 [batch_index:40/78]	Loss1:0.008431	Loss2:0.008899	Discrepancy:0.001796	Resample Pool Num:65
Train Epoch:59 [batch_index:50/78]	Loss1:0.006621	Loss2:0.006232	Discrepancy:0.001984	Resample Pool Num:65
Train Epoch:59 [batch_index:60/78]	Loss1:0.006065	Loss2:0.006349	Discrepancy:0.002285	Resample Pool Num:67
Train Epoch:59 [batch_index:70/78]	Loss1:0.006759	Loss2:0.007088	Discrepancy:0.002718	Resample Pool Num:63
Train Epoch:60 [batch_index:0/78]	Loss1:0.007663	Loss2:0.007578	Discrepancy:0.001702	Resample Pool Num:64
Train Epoch:60 [batch_index:10/78]	Loss1:0.006358	Loss2:0.006810	Discrepancy:0.002077	Resample Pool Num:74
Train Epoch:60 [batch_index:20/78]	Loss1:0.008094	Loss2:0.009342	Discrepancy:0.001914	Resample Pool Num:72
Train Epoch:60 [batch_index:30/78]	Loss1:0.007141	Loss2:0.007033	Discrepancy:0.001876	Resample Pool Num:67
Train Epoch:60 [batch_index:40/78]	Loss1:0.006361	Loss2:0.006298	Discrepancy:0.002241	Resample Pool Num:73
Train Epoch:60 [batch_index:50/78]	Loss1:0.007126	Loss2:0.006705	Discrepancy:0.001638	Resample Pool Num:75
Train Epoch:60 [batch_index:60/78]	Loss1:0.006025	Loss2:0.005692	Discrepancy:0.002801	Resample Pool Num:80
Train Epoch:60 [batch_index:70/78]	Loss1:0.004636	Loss2:0.004976	Discrepancy:0.001493	Resample Pool Num:81
Train Epoch:61 [batch_index:0/78]	Loss1:0.007652	Loss2:0.006477	Discrepancy:0.001917	Resample Pool Num:80
Train Epoch:61 [batch_index:10/78]	Loss1:0.004961	Loss2:0.004641	Discrepancy:0.001533	Resample Pool Num:72
Train Epoch:61 [batch_index:20/78]	Loss1:0.009108	Loss2:0.009140	Discrepancy:0.002757	Resample Pool Num:71
Train Epoch:61 [batch_index:30/78]	Loss1:0.004497	Loss2:0.004450	Discrepancy:0.002698	Resample Pool Num:67
Train Epoch:61 [batch_index:40/78]	Loss1:0.007183	Loss2:0.007380	Discrepancy:0.001809	Resample Pool Num:64
Train Epoch:61 [batch_index:50/78]	Loss1:0.007320	Loss2:0.006616	Discrepancy:0.002513	Resample Pool Num:64
Train Epoch:61 [batch_index:60/78]	Loss1:0.005706	Loss2:0.005789	Discrepancy:0.002174	Resample Pool Num:71
Train Epoch:61 [batch_index:70/78]	Loss1:0.007422	Loss2:0.008033	Discrepancy:0.001593	Resample Pool Num:70
Train Epoch:62 [batch_index:0/78]	Loss1:0.003802	Loss2:0.003911	Discrepancy:0.001927	Resample Pool Num:78
Train Epoch:62 [batch_index:10/78]	Loss1:0.007224	Loss2:0.007929	Discrepancy:0.001988	Resample Pool Num:74
Train Epoch:62 [batch_index:20/78]	Loss1:0.006635	Loss2:0.006379	Discrepancy:0.002386	Resample Pool Num:73
Train Epoch:62 [batch_index:30/78]	Loss1:0.008169	Loss2:0.007970	Discrepancy:0.002084	Resample Pool Num:71
Train Epoch:62 [batch_index:40/78]	Loss1:0.006413	Loss2:0.006472	Discrepancy:0.002219	Resample Pool Num:68
Train Epoch:62 [batch_index:50/78]	Loss1:0.010605	Loss2:0.009646	Discrepancy:0.001764	Resample Pool Num:64
Train Epoch:62 [batch_index:60/78]	Loss1:0.013676	Loss2:0.014149	Discrepancy:0.002085	Resample Pool Num:62
Train Epoch:62 [batch_index:70/78]	Loss1:0.009313	Loss2:0.009545	Discrepancy:0.002083	Resample Pool Num:61
Train Epoch:63 [batch_index:0/78]	Loss1:0.007949	Loss2:0.007719	Discrepancy:0.002298	Resample Pool Num:64
Train Epoch:63 [batch_index:10/78]	Loss1:0.006903	Loss2:0.006705	Discrepancy:0.001941	Resample Pool Num:65
Train Epoch:63 [batch_index:20/78]	Loss1:0.006426	Loss2:0.006233	Discrepancy:0.001963	Resample Pool Num:66
Train Epoch:63 [batch_index:30/78]	Loss1:0.008608	Loss2:0.007637	Discrepancy:0.002107	Resample Pool Num:64
Train Epoch:63 [batch_index:40/78]	Loss1:0.008513	Loss2:0.008699	Discrepancy:0.002248	Resample Pool Num:65
Train Epoch:63 [batch_index:50/78]	Loss1:0.006968	Loss2:0.007444	Discrepancy:0.001869	Resample Pool Num:62
Train Epoch:63 [batch_index:60/78]	Loss1:0.007863	Loss2:0.007702	Discrepancy:0.001388	Resample Pool Num:60
Train Epoch:63 [batch_index:70/78]	Loss1:0.008067	Loss2:0.007832	Discrepancy:0.002275	Resample Pool Num:58
Train Epoch:64 [batch_index:0/78]	Loss1:0.005537	Loss2:0.006252	Discrepancy:0.002156	Resample Pool Num:59
Train Epoch:64 [batch_index:10/78]	Loss1:0.006744	Loss2:0.006361	Discrepancy:0.002211	Resample Pool Num:59
Train Epoch:64 [batch_index:20/78]	Loss1:0.008409	Loss2:0.008741	Discrepancy:0.001686	Resample Pool Num:58
Train Epoch:64 [batch_index:30/78]	Loss1:0.013530	Loss2:0.012784	Discrepancy:0.002461	Resample Pool Num:57
Train Epoch:64 [batch_index:40/78]	Loss1:0.005207	Loss2:0.005168	Discrepancy:0.002402	Resample Pool Num:53
Train Epoch:64 [batch_index:50/78]	Loss1:0.007877	Loss2:0.009447	Discrepancy:0.001739	Resample Pool Num:56
Train Epoch:64 [batch_index:60/78]	Loss1:0.008857	Loss2:0.008868	Discrepancy:0.002671	Resample Pool Num:60
Train Epoch:64 [batch_index:70/78]	Loss1:0.008270	Loss2:0.007728	Discrepancy:0.001463	Resample Pool Num:60
Train Epoch:65 [batch_index:0/78]	Loss1:0.006200	Loss2:0.006358	Discrepancy:0.002038	Resample Pool Num:63
Train Epoch:65 [batch_index:10/78]	Loss1:0.007220	Loss2:0.006609	Discrepancy:0.001617	Resample Pool Num:60
Train Epoch:65 [batch_index:20/78]	Loss1:0.009964	Loss2:0.010252	Discrepancy:0.001703	Resample Pool Num:58
Train Epoch:65 [batch_index:30/78]	Loss1:0.006962	Loss2:0.006398	Discrepancy:0.001954	Resample Pool Num:62
Train Epoch:65 [batch_index:40/78]	Loss1:0.007586	Loss2:0.008849	Discrepancy:0.002237	Resample Pool Num:61
Train Epoch:65 [batch_index:50/78]	Loss1:0.008986	Loss2:0.009056	Discrepancy:0.001960	Resample Pool Num:61
Train Epoch:65 [batch_index:60/78]	Loss1:0.004921	Loss2:0.004375	Discrepancy:0.001272	Resample Pool Num:61
Train Epoch:65 [batch_index:70/78]	Loss1:0.006527	Loss2:0.006940	Discrepancy:0.001534	Resample Pool Num:62
Train Epoch:66 [batch_index:0/78]	Loss1:0.005180	Loss2:0.005261	Discrepancy:0.001401	Resample Pool Num:61
Train Epoch:66 [batch_index:10/78]	Loss1:0.005582	Loss2:0.005471	Discrepancy:0.001957	Resample Pool Num:62
Train Epoch:66 [batch_index:20/78]	Loss1:0.008130	Loss2:0.007599	Discrepancy:0.002128	Resample Pool Num:64
Train Epoch:66 [batch_index:30/78]	Loss1:0.015816	Loss2:0.019732	Discrepancy:0.003382	Resample Pool Num:68
Train Epoch:66 [batch_index:40/78]	Loss1:0.010282	Loss2:0.011565	Discrepancy:0.002880	Resample Pool Num:68
Train Epoch:66 [batch_index:50/78]	Loss1:0.007913	Loss2:0.008291	Discrepancy:0.002457	Resample Pool Num:69
Train Epoch:66 [batch_index:60/78]	Loss1:0.008464	Loss2:0.008186	Discrepancy:0.002777	Resample Pool Num:69
Train Epoch:66 [batch_index:70/78]	Loss1:0.005680	Loss2:0.005418	Discrepancy:0.001993	Resample Pool Num:68
Train Epoch:67 [batch_index:0/78]	Loss1:0.007216	Loss2:0.007026	Discrepancy:0.002046	Resample Pool Num:66
Train Epoch:67 [batch_index:10/78]	Loss1:0.008632	Loss2:0.007846	Discrepancy:0.003085	Resample Pool Num:67
Train Epoch:67 [batch_index:20/78]	Loss1:0.005062	Loss2:0.005158	Discrepancy:0.002362	Resample Pool Num:69
Train Epoch:67 [batch_index:30/78]	Loss1:0.006704	Loss2:0.007119	Discrepancy:0.001475	Resample Pool Num:73
Train Epoch:67 [batch_index:40/78]	Loss1:0.005904	Loss2:0.006008	Discrepancy:0.002370	Resample Pool Num:80
Train Epoch:67 [batch_index:50/78]	Loss1:0.008268	Loss2:0.008656	Discrepancy:0.002218	Resample Pool Num:78
Train Epoch:67 [batch_index:60/78]	Loss1:0.007427	Loss2:0.007382	Discrepancy:0.001698	Resample Pool Num:75
Train Epoch:67 [batch_index:70/78]	Loss1:0.005371	Loss2:0.005304	Discrepancy:0.002299	Resample Pool Num:72
Train Epoch:68 [batch_index:0/78]	Loss1:0.006327	Loss2:0.006988	Discrepancy:0.002498	Resample Pool Num:70
Train Epoch:68 [batch_index:10/78]	Loss1:0.006455	Loss2:0.006411	Discrepancy:0.002975	Resample Pool Num:71
Train Epoch:68 [batch_index:20/78]	Loss1:0.005860	Loss2:0.006345	Discrepancy:0.002527	Resample Pool Num:68
Train Epoch:68 [batch_index:30/78]	Loss1:0.005324	Loss2:0.005345	Discrepancy:0.002549	Resample Pool Num:67
Train Epoch:68 [batch_index:40/78]	Loss1:0.007800	Loss2:0.007758	Discrepancy:0.001631	Resample Pool Num:62
Train Epoch:68 [batch_index:50/78]	Loss1:0.010822	Loss2:0.010325	Discrepancy:0.001997	Resample Pool Num:62
Train Epoch:68 [batch_index:60/78]	Loss1:0.004029	Loss2:0.004315	Discrepancy:0.001771	Resample Pool Num:67
Train Epoch:68 [batch_index:70/78]	Loss1:0.005159	Loss2:0.004930	Discrepancy:0.002320	Resample Pool Num:61
Train Epoch:69 [batch_index:0/78]	Loss1:0.004535	Loss2:0.004501	Discrepancy:0.001813	Resample Pool Num:57
Train Epoch:69 [batch_index:10/78]	Loss1:0.009159	Loss2:0.009988	Discrepancy:0.002168	Resample Pool Num:59
Train Epoch:69 [batch_index:20/78]	Loss1:0.006621	Loss2:0.006862	Discrepancy:0.002106	Resample Pool Num:57
Train Epoch:69 [batch_index:30/78]	Loss1:0.006400	Loss2:0.006652	Discrepancy:0.002279	Resample Pool Num:57
Train Epoch:69 [batch_index:40/78]	Loss1:0.007435	Loss2:0.008020	Discrepancy:0.002062	Resample Pool Num:62
Train Epoch:69 [batch_index:50/78]	Loss1:0.009571	Loss2:0.009822	Discrepancy:0.002633	Resample Pool Num:61
Train Epoch:69 [batch_index:60/78]	Loss1:0.007470	Loss2:0.007609	Discrepancy:0.002098	Resample Pool Num:65
Train Epoch:69 [batch_index:70/78]	Loss1:0.005429	Loss2:0.005105	Discrepancy:0.001846	Resample Pool Num:68
Train Epoch:70 [batch_index:0/78]	Loss1:0.010363	Loss2:0.011082	Discrepancy:0.003060	Resample Pool Num:66
Train Epoch:70 [batch_index:10/78]	Loss1:0.008080	Loss2:0.007476	Discrepancy:0.002029	Resample Pool Num:59
Train Epoch:70 [batch_index:20/78]	Loss1:0.005240	Loss2:0.005621	Discrepancy:0.002403	Resample Pool Num:60
Train Epoch:70 [batch_index:30/78]	Loss1:0.009922	Loss2:0.009547	Discrepancy:0.002453	Resample Pool Num:55
Train Epoch:70 [batch_index:40/78]	Loss1:0.016753	Loss2:0.017557	Discrepancy:0.002084	Resample Pool Num:60
Train Epoch:70 [batch_index:50/78]	Loss1:0.007130	Loss2:0.007383	Discrepancy:0.001558	Resample Pool Num:58
Train Epoch:70 [batch_index:60/78]	Loss1:0.008737	Loss2:0.009985	Discrepancy:0.002209	Resample Pool Num:56
Train Epoch:70 [batch_index:70/78]	Loss1:0.007428	Loss2:0.009469	Discrepancy:0.001978	Resample Pool Num:58
Train Epoch:71 [batch_index:0/78]	Loss1:0.007051	Loss2:0.007605	Discrepancy:0.001914	Resample Pool Num:60
Train Epoch:71 [batch_index:10/78]	Loss1:0.005698	Loss2:0.006078	Discrepancy:0.002400	Resample Pool Num:60
Train Epoch:71 [batch_index:20/78]	Loss1:0.005281	Loss2:0.005514	Discrepancy:0.001646	Resample Pool Num:62
Train Epoch:71 [batch_index:30/78]	Loss1:0.008257	Loss2:0.008734	Discrepancy:0.001707	Resample Pool Num:65
Train Epoch:71 [batch_index:40/78]	Loss1:0.006097	Loss2:0.006253	Discrepancy:0.001835	Resample Pool Num:59
Train Epoch:71 [batch_index:50/78]	Loss1:0.006307	Loss2:0.006646	Discrepancy:0.002115	Resample Pool Num:62
Train Epoch:71 [batch_index:60/78]	Loss1:0.005501	Loss2:0.005575	Discrepancy:0.002879	Resample Pool Num:64
Train Epoch:71 [batch_index:70/78]	Loss1:0.009072	Loss2:0.009470	Discrepancy:0.001834	Resample Pool Num:63
Train Epoch:72 [batch_index:0/78]	Loss1:0.007508	Loss2:0.008824	Discrepancy:0.001810	Resample Pool Num:62
Train Epoch:72 [batch_index:10/78]	Loss1:0.007335	Loss2:0.007441	Discrepancy:0.001717	Resample Pool Num:58
Train Epoch:72 [batch_index:20/78]	Loss1:0.004441	Loss2:0.004329	Discrepancy:0.002494	Resample Pool Num:59
Train Epoch:72 [batch_index:30/78]	Loss1:0.004718	Loss2:0.004740	Discrepancy:0.001505	Resample Pool Num:57
Train Epoch:72 [batch_index:40/78]	Loss1:0.003983	Loss2:0.003915	Discrepancy:0.001222	Resample Pool Num:53
Train Epoch:72 [batch_index:50/78]	Loss1:0.006705	Loss2:0.007126	Discrepancy:0.001788	Resample Pool Num:51
Train Epoch:72 [batch_index:60/78]	Loss1:0.007436	Loss2:0.007083	Discrepancy:0.002034	Resample Pool Num:53
Train Epoch:72 [batch_index:70/78]	Loss1:0.004914	Loss2:0.004971	Discrepancy:0.001798	Resample Pool Num:54
Train Epoch:73 [batch_index:0/78]	Loss1:0.006135	Loss2:0.006697	Discrepancy:0.002264	Resample Pool Num:52
Train Epoch:73 [batch_index:10/78]	Loss1:0.007238	Loss2:0.007180	Discrepancy:0.002800	Resample Pool Num:66
Train Epoch:73 [batch_index:20/78]	Loss1:0.021952	Loss2:0.022902	Discrepancy:0.002312	Resample Pool Num:67
Train Epoch:73 [batch_index:30/78]	Loss1:0.008927	Loss2:0.009064	Discrepancy:0.002010	Resample Pool Num:64
Train Epoch:73 [batch_index:40/78]	Loss1:0.005858	Loss2:0.005134	Discrepancy:0.001650	Resample Pool Num:69
Train Epoch:73 [batch_index:50/78]	Loss1:0.009382	Loss2:0.009638	Discrepancy:0.001712	Resample Pool Num:66
Train Epoch:73 [batch_index:60/78]	Loss1:0.008849	Loss2:0.007651	Discrepancy:0.002746	Resample Pool Num:66
Train Epoch:73 [batch_index:70/78]	Loss1:0.007577	Loss2:0.007644	Discrepancy:0.002056	Resample Pool Num:64
Train Epoch:74 [batch_index:0/78]	Loss1:0.007996	Loss2:0.007971	Discrepancy:0.003121	Resample Pool Num:56
Train Epoch:74 [batch_index:10/78]	Loss1:0.008836	Loss2:0.009154	Discrepancy:0.001996	Resample Pool Num:57
Train Epoch:74 [batch_index:20/78]	Loss1:0.007706	Loss2:0.007516	Discrepancy:0.002114	Resample Pool Num:61
Train Epoch:74 [batch_index:30/78]	Loss1:0.006887	Loss2:0.006884	Discrepancy:0.002189	Resample Pool Num:61
Train Epoch:74 [batch_index:40/78]	Loss1:0.009227	Loss2:0.007455	Discrepancy:0.001659	Resample Pool Num:62
Train Epoch:74 [batch_index:50/78]	Loss1:0.009910	Loss2:0.010218	Discrepancy:0.002423	Resample Pool Num:63
Train Epoch:74 [batch_index:60/78]	Loss1:0.007515	Loss2:0.007717	Discrepancy:0.001322	Resample Pool Num:66
Train Epoch:74 [batch_index:70/78]	Loss1:0.004710	Loss2:0.004954	Discrepancy:0.002014	Resample Pool Num:66
Train Epoch:75 [batch_index:0/78]	Loss1:0.011609	Loss2:0.012722	Discrepancy:0.001931	Resample Pool Num:69
Train Epoch:75 [batch_index:10/78]	Loss1:0.005583	Loss2:0.005897	Discrepancy:0.001530	Resample Pool Num:69
Train Epoch:75 [batch_index:20/78]	Loss1:0.007005	Loss2:0.006457	Discrepancy:0.002420	Resample Pool Num:67
Train Epoch:75 [batch_index:30/78]	Loss1:0.008019	Loss2:0.007793	Discrepancy:0.002371	Resample Pool Num:64
Train Epoch:75 [batch_index:40/78]	Loss1:0.009783	Loss2:0.010929	Discrepancy:0.002057	Resample Pool Num:60
Train Epoch:75 [batch_index:50/78]	Loss1:0.007874	Loss2:0.008901	Discrepancy:0.001923	Resample Pool Num:60
Train Epoch:75 [batch_index:60/78]	Loss1:0.008822	Loss2:0.009157	Discrepancy:0.001814	Resample Pool Num:60
Train Epoch:75 [batch_index:70/78]	Loss1:0.006126	Loss2:0.005990	Discrepancy:0.002007	Resample Pool Num:60
Train Epoch:76 [batch_index:0/78]	Loss1:0.006501	Loss2:0.006882	Discrepancy:0.002395	Resample Pool Num:63
Train Epoch:76 [batch_index:10/78]	Loss1:0.008133	Loss2:0.008009	Discrepancy:0.001828	Resample Pool Num:59
Train Epoch:76 [batch_index:20/78]	Loss1:0.004360	Loss2:0.004311	Discrepancy:0.002322	Resample Pool Num:59
Train Epoch:76 [batch_index:30/78]	Loss1:0.005708	Loss2:0.006080	Discrepancy:0.001910	Resample Pool Num:63
Train Epoch:76 [batch_index:40/78]	Loss1:0.007301	Loss2:0.008107	Discrepancy:0.002664	Resample Pool Num:57
Train Epoch:76 [batch_index:50/78]	Loss1:0.005784	Loss2:0.005548	Discrepancy:0.002728	Resample Pool Num:60
Train Epoch:76 [batch_index:60/78]	Loss1:0.009808	Loss2:0.010926	Discrepancy:0.002411	Resample Pool Num:59
Train Epoch:76 [batch_index:70/78]	Loss1:0.004912	Loss2:0.004813	Discrepancy:0.001895	Resample Pool Num:58
Train Epoch:77 [batch_index:0/78]	Loss1:0.004904	Loss2:0.004628	Discrepancy:0.003205	Resample Pool Num:56
Train Epoch:77 [batch_index:10/78]	Loss1:0.005228	Loss2:0.004948	Discrepancy:0.001871	Resample Pool Num:55
Train Epoch:77 [batch_index:20/78]	Loss1:0.008351	Loss2:0.009523	Discrepancy:0.001416	Resample Pool Num:58
Train Epoch:77 [batch_index:30/78]	Loss1:0.005976	Loss2:0.006377	Discrepancy:0.002132	Resample Pool Num:60
Train Epoch:77 [batch_index:40/78]	Loss1:0.009746	Loss2:0.010636	Discrepancy:0.001714	Resample Pool Num:63
Train Epoch:77 [batch_index:50/78]	Loss1:0.009310	Loss2:0.009749	Discrepancy:0.001754	Resample Pool Num:61
Train Epoch:77 [batch_index:60/78]	Loss1:0.010298	Loss2:0.010159	Discrepancy:0.001694	Resample Pool Num:67
Train Epoch:77 [batch_index:70/78]	Loss1:0.008107	Loss2:0.008110	Discrepancy:0.002168	Resample Pool Num:68
Train Epoch:78 [batch_index:0/78]	Loss1:0.008646	Loss2:0.007931	Discrepancy:0.001454	Resample Pool Num:61
Train Epoch:78 [batch_index:10/78]	Loss1:0.005494	Loss2:0.005677	Discrepancy:0.002041	Resample Pool Num:63
Train Epoch:78 [batch_index:20/78]	Loss1:0.008519	Loss2:0.008424	Discrepancy:0.001643	Resample Pool Num:63
Train Epoch:78 [batch_index:30/78]	Loss1:0.008016	Loss2:0.007452	Discrepancy:0.001447	Resample Pool Num:63
Train Epoch:78 [batch_index:40/78]	Loss1:0.005994	Loss2:0.005931	Discrepancy:0.001786	Resample Pool Num:58
Train Epoch:78 [batch_index:50/78]	Loss1:0.010010	Loss2:0.010240	Discrepancy:0.001713	Resample Pool Num:58
Train Epoch:78 [batch_index:60/78]	Loss1:0.005377	Loss2:0.005575	Discrepancy:0.002004	Resample Pool Num:61
Train Epoch:78 [batch_index:70/78]	Loss1:0.006185	Loss2:0.005938	Discrepancy:0.001755	Resample Pool Num:63
Train Epoch:79 [batch_index:0/78]	Loss1:0.008902	Loss2:0.009062	Discrepancy:0.002240	Resample Pool Num:67
Train Epoch:79 [batch_index:10/78]	Loss1:0.006499	Loss2:0.006214	Discrepancy:0.001532	Resample Pool Num:66
Train Epoch:79 [batch_index:20/78]	Loss1:0.006765	Loss2:0.006519	Discrepancy:0.001596	Resample Pool Num:68
Train Epoch:79 [batch_index:30/78]	Loss1:0.009162	Loss2:0.008940	Discrepancy:0.002502	Resample Pool Num:67
Train Epoch:79 [batch_index:40/78]	Loss1:0.008113	Loss2:0.008081	Discrepancy:0.002472	Resample Pool Num:62
Train Epoch:79 [batch_index:50/78]	Loss1:0.006819	Loss2:0.006613	Discrepancy:0.002035	Resample Pool Num:59
Train Epoch:79 [batch_index:60/78]	Loss1:0.006791	Loss2:0.005614	Discrepancy:0.001720	Resample Pool Num:59
Train Epoch:79 [batch_index:70/78]	Loss1:0.004736	Loss2:0.004792	Discrepancy:0.001702	Resample Pool Num:56
